Ticker,Company,Pattern,Start Date,End Date,Width,API Start Date,API End Date,Breakout Date,Have Data
INK,INSTALKRK (INK),resistance,2022-12-03,2022-12-26,23,2022-09-25,2023-03-05,,True
PHR,PHARMENA (PHR),vertical_run_up,2022-12-12,2022-12-16,4,2022-11-30,2022-12-28,,True
,WIG-UKRAIN,vertical_run_up,2022-11-11,2022-11-14,3,2022-11-02,2022-11-23,,False
SGN,SYGNITY (SGN),rising_wedge,2022-11-01,2022-11-29,28,2022-08-09,2023-02-21,,True
,WIG-SPOZYW,vertical_run_up,2022-10-02,2022-10-07,5,2022-09-17,2022-10-22,,False
ECH,ECHO (ECH),rising_wedge,2022-11-12,2022-12-20,38,2022-07-21,2023-04-13,12/27/2022,True
CRM,CORMAY (CRM),falling_wedge,2022-09-30,2022-10-13,13,2022-08-22,2022-11-21,12/27/2022,True
BIO,BIOTON (BIO),uptrend,2022-11-09,2022-12-21,42,2022-07-06,2023-04-26,,True
K2H,K2HOLDING (K2H),downtrend,2022-10-15,2022-12-13,59,2022-04-21,2023-06-08,,True
MIR,MIRACULUM (MIR),uptrend,2022-10-19,2022-12-02,44,2022-06-09,2023-04-13,,True
PHN,PHN,uptrend,2022-10-04,2022-12-15,72,2022-03-02,2023-07-19,,True
ZAP,PULAWY (ZAP),uptrend,2022-11-10,2022-12-21,41,2022-07-10,2023-04-23,,True
STP,STALPROD (STP),support,2022-11-23,2022-12-20,27,2022-09-03,2023-03-11,,True
PGV,PGFGROUP (PGV),vertical_run_up,2022-10-22,2022-10-24,2,2022-10-16,2022-10-30,12/23/2022,True
BAH,BAHOLDING (BAH),rising_wedge,2022-10-05,2022-12-05,61,2022-04-05,2023-06-06,,True
KER,KERNEL (KER),vertical_run_up,2022-11-10,2022-11-14,4,2022-10-29,2022-11-26,,True
BAH,BAHOLDING (BAH),inverted_triangle,2022-09-23,2022-10-10,17,2022-08-03,2022-11-30,,True
ECH,ECHO (ECH),flat_base,2022-11-01,2022-12-07,36,2022-07-16,2023-03-25,12/23/2022,True
,WIG-ODZIEZ,ascending_channel,2022-11-30,2022-12-21,21,2022-09-28,2023-02-22,12/23/2022,False
ASB,ASBIS (ASB),uptrend,2022-11-04,2022-12-22,48,2022-06-13,2023-05-15,,True
ART,ARTIFEX (ART),falling_wedge,2022-11-30,2022-12-19,19,2022-10-04,2023-02-14,12/22/2022,True
ART,ARTIFEX (ART),double_bottom,2022-12-05,2022-12-15,10,2022-11-05,2023-01-14,12/22/2022,True
MAB,MABION (MAB),double_top,2022-12-09,2022-12-15,6,2022-11-21,2023-01-02,12/22/2022,True
SNK,SANOK (SNK),descending_triangle,2022-11-08,2022-11-21,13,2022-09-30,2022-12-30,12/22/2022,True
K2H,K2HOLDING (K2H),ascending_triangle,2022-11-30,2022-12-13,13,2022-10-22,2023-01-21,,True
PKO,PKOBP (PKO),double_top,2022-11-23,2022-12-14,21,2022-09-21,2023-02-15,,True
,WIG-BANKI,pennant,2022-11-02,2022-12-21,49,2022-06-08,2023-05-17,,False
ULG,ULTGAMES (ULG),falling_wedge,2022-09-29,2022-11-01,33,2022-06-22,2023-02-08,,True
IPO,INTERSPPL (IPO),vertical_run_up,2022-11-09,2022-11-14,5,2022-10-25,2022-11-29,,True
FW20,FW20,double_top,2022-11-19,2022-12-02,13,2022-10-11,2023-01-10,,False
,WIG-ODZIEZ,vertical_run_up,2022-10-02,2022-10-06,4,2022-09-20,2022-10-18,12/21/2022,False
,WIG-CHEMIA,vertical_run_up,2022-11-04,2022-11-07,3,2022-10-26,2022-11-16,12/21/2022,True
,WIG-NRCHOM,falling_wedge,2022-09-09,2022-09-27,18,2022-07-17,2022-11-20,12/21/2022,True
,WIG-SPOZYW,vertical_run_up,2022-11-11,2022-11-14,3,2022-11-02,2022-11-23,,False
BRS,BORYSZEW (BRS),double_top,2022-11-16,2022-11-22,6,2022-10-29,2022-12-10,12/20/2022,True
SNK,SANOK (SNK),falling_wedge,2022-11-14,2022-12-01,17,2022-09-24,2023-01-21,,True
OPN,OPONEO.PL (OPN),triangle,2022-12-07,2022-12-20,13,2022-10-29,2023-01-28,,True
SNK,SANOK (SNK),double_top,2022-11-06,2022-11-15,9,2022-10-10,2022-12-12,12/20/2022,True
WIGDIV,WIGDIV,double_top,2022-12-07,2022-12-15,8,2022-11-13,2023-01-08,,False
ACP,ASSECOPOL (ACP),uptrend,2022-11-09,2022-12-19,40,2022-07-12,2023-04-18,,True
COG,COGNOR (COG),double_top,2022-10-13,2022-10-19,6,2022-09-25,2022-11-06,12/19/2022,True
COG,COGNOR (COG),rising_wedge,2022-10-23,2022-12-05,43,2022-06-16,2023-04-13,12/19/2022,True
ZUK,STAPORKOW (ZUK),double_top,2022-11-09,2022-11-15,6,2022-10-22,2022-12-03,,True
COG,COGNOR (COG),inverted_triangle,2022-10-20,2022-11-08,19,2022-08-24,2023-01-04,12/19/2022,True
DCR,DECORA (DCR),rising_wedge,2022-11-11,2022-12-14,33,2022-08-04,2023-03-23,,True
ACP,ASSECOPOL (ACP),rising_wedge,2022-10-27,2022-11-29,33,2022-07-20,2023-03-08,,True
,WIG-NRCHOM,double_bottom,2022-10-08,2022-10-25,17,2022-08-18,2022-12-15,12/19/2022,True
ECH,ECHO (ECH),double_bottom,2022-11-06,2022-11-30,24,2022-08-26,2023-02-10,12/19/2022,True
,WIG-NRCHOM,rising_wedge,2022-10-30,2022-11-23,24,2022-08-19,2023-02-03,12/19/2022,True
PUR,PURE (PUR),vertical_run_up,2022-11-25,2022-12-02,7,2022-11-04,2022-12-23,12/16/2022,True
CIG,CIGAMES (CIG),rising_wedge,2022-10-08,2022-11-25,48,2022-05-17,2023-04-18,,True
CTX,CAPTORTX (CTX),rising_wedge,2022-10-23,2022-12-06,44,2022-06-13,2023-04-17,,True
VRG,VRG,flat_base,2022-09-23,2022-11-07,45,2022-05-11,2023-03-22,,True
TIM,TIM,rising_wedge,2022-12-01,2022-12-15,14,2022-10-20,2023-01-26,12/16/2022,True
,WIG-ENERG,ascending_channel,2022-12-01,2022-12-12,11,2022-10-29,2023-01-14,12/16/2022,True
BMC,BUMECH (BMC),uptrend,2022-10-23,2022-12-09,47,2022-06-04,2023-04-29,,True
UNT,UNIMOT (UNT),uptrend,2022-10-25,2022-12-12,48,2022-06-03,2023-05-05,,True
ENA,ENEA (ENA),rising_wedge,2022-11-12,2022-12-12,30,2022-08-14,2023-03-12,,True
CCC,CCC,triangle,2022-11-26,2022-12-13,17,2022-10-06,2023-02-02,,True
CRJ,CREEPYJAR (CRJ),ascending_channel,2022-11-01,2022-11-18,17,2022-09-11,2023-01-08,,True
STX,STALEXP (STX),triangle,2022-11-28,2022-12-15,17,2022-10-08,2023-02-04,,True
PHR,PHARMENA (PHR),double_bottom,2022-11-15,2022-12-14,29,2022-08-20,2023-03-11,12/15/2022,True
PHR,PHARMENA (PHR),ascending_triangle,2022-11-15,2022-12-14,29,2022-08-20,2023-03-11,12/15/2022,True
,WIG-INFO,double_top,2022-12-06,2022-12-15,9,2022-11-09,2023-01-11,,False
ETFBWTECH,ETFBWTECH,uptrend,2022-10-25,2022-12-12,48,2022-06-03,2023-05-05,,True
MSW,MOSTALWAR (MSW),vertical_run_up,2022-10-26,2022-10-31,5,2022-10-11,2022-11-15,,True
XTB,XTB,pennant,2022-10-29,2022-12-07,39,2022-07-04,2023-04-03,,True
OBL,ORZBIALY (OBL),rising_wedge,2022-10-11,2022-10-31,20,2022-08-12,2022-12-30,12/14/2022,True
WIG20,WIG20,double_top,2022-11-19,2022-12-02,13,2022-10-11,2023-01-10,,False
BDX,BUDIMEX (BDX),rising_wedge,2022-10-09,2022-11-23,45,2022-05-27,2023-04-07,12/14/2022,True
,WIG-BUDOW,flag,2022-11-02,2022-11-23,21,2022-08-31,2023-01-25,12/14/2022,False
PHR,PHARMENA (PHR),support,2022-11-19,2022-12-14,25,2022-09-05,2023-02-27,,True
MDG,MEDICALG (MDG),vertical_run_up,2022-10-01,2022-10-03,2,2022-09-25,2022-10-09,,True
DTR,DIGITREE (DTR),vertical_run_up,2022-12-03,2022-12-09,6,2022-11-15,2022-12-27,,True
,WIG-GORNIC,double_top,2022-11-21,2022-12-06,15,2022-10-07,2023-01-20,,False
PXM,POLIMEXMS (PXM),double_top,2022-11-17,2022-11-23,6,2022-10-30,2022-12-11,12/13/2022,True
WIG20,WIG20,vertical_run_up,2022-10-24,2022-11-02,9,2022-09-27,2022-11-29,12/13/2022,False
,WIG-GORNIC,vertical_run_up,2022-11-04,2022-11-07,3,2022-10-26,2022-11-16,12/13/2022,False
WIG30,WIG30,vertical_run_up,2022-10-24,2022-11-02,9,2022-09-27,2022-11-29,12/13/2022,False
WIG,WIG,vertical_run_up,2022-10-24,2022-11-02,9,2022-09-27,2022-11-29,12/13/2022,False
ATR,ATREM (ATR),pennant,2022-11-09,2022-12-16,37,2022-07-21,2023-04-06,,True
UNI,UNIBEP (UNI),descending_triangle,2022-11-26,2022-12-12,16,2022-10-09,2023-01-29,,True
ATR,ATREM (ATR),triangle,2022-11-24,2022-12-16,22,2022-09-19,2023-02-20,,True
ATR,ATREM (ATR),ascending_triangle,2022-11-30,2022-12-16,16,2022-10-13,2023-02-02,,True
WIGTECH,WIGTECH,rising_wedge,2022-11-20,2022-12-06,16,2022-10-03,2023-01-23,,False
AMB,AMBRA (AMB),downtrend,2022-10-08,2022-12-06,59,2022-04-14,2023-06-01,,True
DBC,DEBICA (DBC),support,2022-11-13,2022-12-13,30,2022-08-15,2023-03-13,,True
DBC,DEBICA (DBC),resistance,2022-11-10,2022-12-05,25,2022-08-27,2023-02-18,,True
LSI,LSISOFT (LSI),resistance,2022-11-17,2022-12-07,20,2022-09-18,2023-02-05,,True
AGT,AGROTON (AGT),vertical_run_up,2022-09-08,2022-09-15,7,2022-08-18,2022-10-06,,True
VIN,VINDEXUS (VIN),triangle,2022-11-25,2022-12-09,14,2022-10-14,2023-01-20,,True
KOM,KOMPUTRON (KOM),falling_wedge,2022-11-17,2022-12-08,21,2022-09-15,2023-02-09,12/12/2022,True
ECH,ECHO (ECH),falling_wedge,2022-10-04,2022-10-20,16,2022-08-17,2022-12-07,12/12/2022,True
ECH,ECHO (ECH),resistance,2022-11-01,2022-12-07,36,2022-07-16,2023-03-25,,True
BBD,BBIDEV (BBD),falling_wedge,2022-09-21,2022-10-25,34,2022-06-11,2023-02-04,,True
,WIG-PALIWA,rising_wedge,2022-11-05,2022-11-29,24,2022-08-25,2023-02-09,,False
DVL,DEVELIA (DVL),double_bottom,2022-10-03,2022-10-11,8,2022-09-09,2022-11-04,12/9/2022,True
ATD,ATENDE (ATD),ascending_triangle,2022-11-28,2022-12-12,14,2022-10-17,2023-01-23,,True
BBD,BBIDEV (BBD),downtrend,2022-10-14,2022-12-07,54,2022-05-05,2023-05-18,,True
RVU,RYVU (RVU),vertical_run_up,2022-11-25,2022-12-01,6,2022-11-07,2022-12-19,,True
U2K,UNIMA (U2K),vertical_run_up,2022-10-22,2022-10-26,4,2022-10-10,2022-11-07,,True
DAT,DATAWALK (DAT),rising_wedge,2022-11-03,2022-11-25,22,2022-08-29,2023-01-30,12/8/2022,True
GTN,GETIN (GTN),double_top,2022-11-21,2022-12-06,15,2022-10-07,2023-01-20,12/8/2022,True
ETFBM40TR,ETFBM40TR,ascending_channel,2022-11-07,2022-11-18,11,2022-10-05,2022-12-21,,True
,WIG-POLAND,ascending_channel,2022-11-24,2022-12-06,12,2022-10-19,2023-01-11,12/8/2022,True
,WIG-ENERG,resistance,2022-10-24,2022-12-06,43,2022-06-17,2023-04-14,,True
ASB,ASBIS (ASB),double_top,2022-11-14,2022-12-02,18,2022-09-21,2023-01-25,,True
,WIG-ENERG,flat_base,2022-10-24,2022-12-02,39,2022-06-29,2023-03-29,,True
,WIG-ENERG,vertical_run_up,2022-10-27,2022-11-07,11,2022-09-24,2022-12-10,,True
ALL,AILLERON (ALL),rising_wedge,2022-10-18,2022-11-07,20,2022-08-19,2023-01-06,12/7/2022,True
MAB,MABION (MAB),double_bottom,2022-10-13,2022-10-25,12,2022-09-07,2022-11-30,12/7/2022,True
XTB,XTB,triangle,2022-11-19,2022-12-02,13,2022-10-11,2023-01-10,,True
ECH,ECHO (ECH),downtrend,2022-10-20,2022-11-30,41,2022-06-19,2023-04-02,,True
BHW,HANDLOWY (BHW),rising_wedge,2022-10-25,2022-12-06,42,2022-06-21,2023-04-11,,True
WIG30,WIG30,pennant,2022-10-31,2022-12-05,35,2022-07-18,2023-03-20,,False
BBT,BOOMBIT (BBT),double_bottom,2022-10-06,2022-10-21,15,2022-08-22,2022-12-05,12/6/2022,True
WIG30,WIG30,triangle,2022-11-19,2022-12-05,16,2022-10-02,2023-01-22,,False
DCR,DECORA (DCR),flat_base,2022-10-08,2022-11-03,26,2022-07-22,2023-01-20,12/6/2022,True
MAB,MABION (MAB),downtrend,2022-10-13,2022-11-25,43,2022-06-06,2023-04-03,,True
TEN,TSGAMES (TEN),vertical_run_up,2022-11-20,2022-11-25,5,2022-11-05,2022-12-10,,True
PXM,POLIMEXMS (PXM),double_top,2022-11-03,2022-11-09,6,2022-10-16,2022-11-27,12/5/2022,True
UNI,UNIBEP (UNI),triangle,2022-11-20,2022-12-01,11,2022-10-18,2023-01-03,,True
CTX,CAPTORTX (CTX),double_top,2022-11-22,2022-11-28,6,2022-11-04,2022-12-16,12/5/2022,True
,WIG-NRCHOM,falling_wedge,2022-10-03,2022-11-03,31,2022-07-02,2023-02-04,12/5/2022,True
B24,BRAND24 (B24),ascending_triangle,2022-10-28,2022-11-11,14,2022-09-16,2022-12-23,12/5/2022,True
B24,BRAND24 (B24),rising_wedge,2022-10-31,2022-11-16,16,2022-09-13,2023-01-03,12/5/2022,True
,WIG-NRCHOM,double_bottom,2022-10-04,2022-10-12,8,2022-09-10,2022-11-05,12/5/2022,True
LSI,LSISOFT (LSI),support,2022-10-31,2022-12-05,35,2022-07-18,2023-03-20,,True
PUR,PURE (PUR),falling_wedge,2022-10-12,2022-11-22,41,2022-06-11,2023-03-25,12/2/2022,True
MON,MONNARI (MON),pennant,2022-10-29,2022-11-29,31,2022-07-28,2023-03-02,12/2/2022,True
WIG20,WIG20,pennant,2022-10-29,2022-12-02,34,2022-07-19,2023-03-14,,False
WIG20,WIG20,triangle,2022-11-17,2022-12-02,15,2022-10-03,2023-01-16,,False
ECH,ECHO (ECH),support,2022-11-08,2022-11-30,22,2022-09-03,2023-02-04,,True
ABE,ABPL (ABE),rising_wedge,2022-10-02,2022-11-22,51,2022-05-02,2023-04-24,,True
RVU,RYVU (RVU),rising_wedge,2022-10-04,2022-11-08,35,2022-06-21,2023-02-21,12/1/2022,True
DVL,DEVELIA (DVL),h&s_bottom,2022-10-17,2022-11-04,18,2022-08-24,2022-12-28,12/1/2022,True
,WIG-CHEMIA,vertical_run_up,2022-09-27,2022-10-05,8,2022-09-03,2022-10-29,12/1/2022,True
,WIG-NRCHOM,descending_channel,2022-09-15,2022-10-03,18,2022-07-23,2022-11-26,12/1/2022,True
WWL,WAWEL (WWL),double_bottom,2022-10-08,2022-10-24,16,2022-08-21,2022-12-11,12/1/2022,True
ENG,ENERGA (ENG),ascending_channel,2022-10-28,2022-11-11,14,2022-09-16,2022-12-23,12/1/2022,True
LVC,LIVECHAT (LVC),downtrend,2022-09-28,2022-11-11,44,2022-05-19,2023-03-23,,True
RVU,RYVU (RVU),rising_wedge,2022-09-27,2022-11-21,55,2022-04-15,2023-05-05,11/30/2022,True
RVU,RYVU (RVU),double_top,2022-11-12,2022-11-23,11,2022-10-10,2022-12-26,11/30/2022,True
,WIG-POLAND,rising_wedge,2022-11-05,2022-11-18,13,2022-09-27,2022-12-27,,True
FMF,FAMUR (FMF),rising_wedge,2022-11-07,2022-11-28,21,2022-09-05,2023-01-30,,True
EUR,EUROCASH (EUR),rising_wedge,2022-10-22,2022-11-11,20,2022-08-23,2023-01-10,11/30/2022,True
BBT,BOOMBIT (BBT),triangle,2022-11-14,2022-11-28,14,2022-10-03,2023-01-09,11/30/2022,True
BBT,BOOMBIT (BBT),descending_triangle,2022-11-16,2022-11-28,12,2022-10-11,2023-01-03,11/30/2022,True
MSW,MOSTALWAR (MSW),triangle,2022-11-08,2022-11-24,16,2022-09-21,2023-01-11,,True
MON,MONNARI (MON),falling_wedge,2022-11-17,2022-11-29,12,2022-10-12,2023-01-04,11/29/2022,True
,WIG-BUDOW,ascending_channel,2022-11-12,2022-11-23,11,2022-10-10,2022-12-26,11/29/2022,False
EAT,AMREST (EAT),double_bottom,2022-09-28,2022-10-04,6,2022-09-10,2022-10-22,11/28/2022,True
,WIG-INFO,falling_wedge,2022-10-08,2022-10-31,23,2022-07-31,2023-01-08,11/28/2022,False
DTR,DIGITREE (DTR),vertical_run_up,2022-10-30,2022-11-07,8,2022-10-06,2022-12-01,,True
CIE,CIECH (CIE),inverted_triangle,2022-10-04,2022-11-01,28,2022-07-12,2023-01-24,11/25/2022,True
BAH,BAHOLDING (BAH),descending_channel,2022-09-21,2022-10-05,14,2022-08-10,2022-11-16,11/25/2022,True
GTC,GTC,triangle,2022-11-01,2022-11-23,22,2022-08-27,2023-01-28,,True
GTC,GTC,descending_triangle,2022-11-03,2022-11-28,25,2022-08-20,2023-02-11,,True
EUR,EUROCASH (EUR),double_bottom,2022-10-19,2022-10-31,12,2022-09-13,2022-12-06,11/25/2022,True
GTC,GTC,downtrend,2022-10-05,2022-11-23,49,2022-05-11,2023-04-19,,True
SNX,SUNEX (SNX),rising_wedge,2022-10-20,2022-11-17,28,2022-07-28,2023-02-09,,True
ICE,MEDINICE (ICE),triangle,2022-10-20,2022-11-09,20,2022-08-21,2023-01-08,11/24/2022,True
QRS,QUERCUS (QRS),ascending_triangle,2022-11-08,2022-11-17,9,2022-10-12,2022-12-14,,True
MLS,MLSYSTEM (MLS),double_bottom,2022-10-24,2022-11-04,11,2022-09-21,2022-12-07,11/24/2022,True
CRM,CORMAY (CRM),double_bottom,2022-11-06,2022-11-18,12,2022-10-01,2022-12-24,,True
CRM,CORMAY (CRM),h&s_bottom,2022-10-24,2022-11-18,25,2022-08-10,2023-02-01,,True
CRM,CORMAY (CRM),flat_base,2022-10-19,2022-11-15,27,2022-07-30,2023-02-04,,True
ACT,ACTION (ACT),triangle,2022-11-09,2022-11-24,15,2022-09-25,2023-01-08,11/24/2022,True
ACP,ASSECOPOL (ACP),resistance,2022-10-19,2022-11-17,29,2022-07-24,2023-02-12,,True
CRM,CORMAY (CRM),resistance,2022-10-19,2022-11-15,27,2022-07-30,2023-02-04,,True
BAH,BAHOLDING (BAH),rising_wedge,2022-09-19,2022-10-20,31,2022-06-18,2023-01-21,,True
AML,ALUMETAL (AML),falling_wedge,2022-09-30,2022-10-26,26,2022-07-14,2023-01-12,11/23/2022,True
QRS,QUERCUS (QRS),triangle,2022-11-13,2022-11-28,15,2022-09-29,2023-01-12,,True
MRC,MERCATOR (MRC),rising_wedge,2022-11-01,2022-11-21,20,2022-09-02,2023-01-20,,True
,WIG-MOTO,rising_wedge,2022-10-14,2022-11-11,28,2022-07-22,2023-02-03,11/22/2022,False
ZEP,ZEPAK (ZEP),vertical_run_up,2022-10-29,2022-10-31,2,2022-10-23,2022-11-06,11/21/2022,True
XTP,XTPL (XTP),rising_wedge,2022-10-04,2022-10-27,23,2022-07-27,2023-01-04,11/21/2022,True
ZAP,PULAWY (ZAP),rising_wedge,2022-10-01,2022-11-18,48,2022-05-10,2023-04-11,,True
XTP,XTPL (XTP),rising_wedge,2022-11-01,2022-11-17,16,2022-09-14,2023-01-04,11/21/2022,True
11B,11BIT (11B),flat_base,2022-09-30,2022-11-01,32,2022-06-26,2023-02-05,,True
SLV,SELVITA (SLV),descending_triangle,2022-10-08,2022-10-28,20,2022-08-09,2022-12-27,11/21/2022,True
WLT,WIELTON (WLT),double_bottom,2022-10-02,2022-10-20,18,2022-08-09,2022-12-13,11/21/2022,True
WLT,WIELTON (WLT),double_bottom,2022-09-28,2022-10-04,6,2022-09-10,2022-10-22,11/21/2022,True
STX,STALEXP (STX),triangle,2022-09-25,2022-10-31,36,2022-06-09,2023-02-16,11/21/2022,True
11B,11BIT (11B),rising_wedge,2022-10-04,2022-10-14,10,2022-09-04,2022-11-13,11/21/2022,True
11B,11BIT (11B),rising_wedge,2022-10-05,2022-11-07,33,2022-06-28,2023-02-14,11/21/2022,True
STX,STALEXP (STX),rising_wedge,2022-09-23,2022-10-11,18,2022-07-31,2022-12-04,11/21/2022,True
BDX,BUDIMEX (BDX),double_bottom,2022-09-21,2022-09-27,6,2022-09-03,2022-10-15,11/18/2022,True
PLW,PLAYWAY (PLW),ascending_channel,2022-10-25,2022-11-15,21,2022-08-23,2023-01-17,,True
LVC,LIVECHAT (LVC),support,2022-09-25,2022-11-18,54,2022-04-16,2023-04-29,,True
PGE,PGE,vertical_run_up,2022-10-31,2022-11-07,7,2022-10-10,2022-11-28,,True
CCC,CCC,rising_wedge,2022-10-28,2022-11-09,12,2022-09-22,2022-12-15,,True
DAD,DADELO (DAD),support,2022-10-28,2022-11-17,20,2022-08-29,2023-01-16,,True
APR,AUTOPARTN (APR),double_bottom,2022-10-09,2022-10-26,17,2022-08-19,2022-12-16,11/16/2022,True
APR,AUTOPARTN (APR),flat_base,2022-10-09,2022-11-03,25,2022-07-26,2023-01-17,11/16/2022,True
11B,11BIT (11B),uptrend,2022-09-22,2022-11-11,50,2022-04-25,2023-04-10,,True
ETFBW20LV,ETFBW20LV,vertical_run_up,2022-10-24,2022-11-02,9,2022-09-27,2022-11-29,11/15/2022,True
,WIG-PALIWA,vertical_run_up,2022-10-28,2022-11-07,10,2022-09-28,2022-12-07,,False
PEP,PEP,triangle,2022-10-02,2022-11-11,40,2022-06-04,2023-03-11,,True
WLT,WIELTON (WLT),triangle,2022-10-01,2022-10-14,13,2022-08-23,2022-11-22,11/15/2022,True
NEU,NEUCA (NEU),downtrend,2022-09-26,2022-11-08,43,2022-05-20,2023-03-17,,True
PXM,POLIMEXMS (PXM),double_top,2022-10-10,2022-10-17,7,2022-09-19,2022-11-07,11/14/2022,True
ETFBW20LV,ETFBW20LV,vertical_run_up,2022-09-08,2022-09-13,5,2022-08-24,2022-09-28,11/14/2022,True
PCR,PCCROKITA (PCR),triangle,2022-09-15,2022-10-19,34,2022-06-05,2023-01-29,11/14/2022,True
DNP,DINOPL (DNP),rising_wedge,2022-10-16,2022-10-27,11,2022-09-13,2022-11-29,11/14/2022,True
,WIG-ODZIEZ,vertical_run_up,2022-10-22,2022-10-27,5,2022-10-07,2022-11-11,11/14/2022,False
WIGDIV,WIGDIV,falling_wedge,2022-09-15,2022-10-07,22,2022-07-11,2022-12-12,11/14/2022,False
AST,ASTARTA (AST),double_bottom,2022-11-03,2022-11-09,6,2022-10-16,2022-11-27,11/14/2022,True
1AT,ATAL (1AT),falling_wedge,2022-10-06,2022-10-21,15,2022-08-22,2022-12-05,11/14/2022,True
DNP,DINOPL (DNP),rising_wedge,2022-10-18,2022-10-31,13,2022-09-09,2022-12-09,11/14/2022,True
,WIG-UKRAIN,vertical_run_up,2022-09-07,2022-09-15,8,2022-08-14,2022-10-09,,False
TOR,TORPOL (TOR),pennant,2022-10-12,2022-11-07,26,2022-07-26,2023-01-24,,True
CAR,INTERCARS (CAR),descending_triangle,2022-10-14,2022-10-28,14,2022-09-02,2022-12-09,11/14/2022,True
APR,AUTOPARTN (APR),double_bottom,2022-09-19,2022-09-27,8,2022-08-26,2022-10-21,11/14/2022,True
APT,APATOR (APT),rising_wedge,2022-10-10,2022-11-03,24,2022-07-30,2023-01-14,11/14/2022,True
,WIG-UKRAIN,double_bottom,2022-11-03,2022-11-10,7,2022-10-13,2022-12-01,11/14/2022,False
WIGDIV,WIGDIV,double_bottom,2022-10-05,2022-10-14,9,2022-09-08,2022-11-10,11/14/2022,False
APT,APATOR (APT),ascending_triangle,2022-10-11,2022-11-03,23,2022-08-03,2023-01-11,11/14/2022,True
,WIG-BANKI,vertical_run_up,2022-09-08,2022-09-13,5,2022-08-24,2022-09-28,11/10/2022,False
GPW,GPW,falling_wedge,2022-09-14,2022-10-04,20,2022-07-16,2022-12-03,11/10/2022,True
ECH,ECHO (ECH),ascending_triangle,2022-10-27,2022-11-09,13,2022-09-18,2022-12-18,,True
ANR,ANSWEAR (ANR),pennant,2022-10-06,2022-10-31,25,2022-07-23,2023-01-14,11/9/2022,True
VVD,VIVID (VVD),double_bottom,2022-10-01,2022-10-14,13,2022-08-23,2022-11-22,11/9/2022,True
VVD,VIVID (VVD),h&s_bottom,2022-10-17,2022-10-27,10,2022-09-17,2022-11-26,11/9/2022,True
SWIG80,SWIG80,falling_wedge,2022-09-20,2022-10-13,23,2022-07-13,2022-12-21,11/9/2022,False
SWIG80,SWIG80,falling_wedge,2022-09-16,2022-09-30,14,2022-08-05,2022-11-11,11/9/2022,False
VVD,VIVID (VVD),ascending_triangle,2022-10-01,2022-10-12,11,2022-08-29,2022-11-14,11/9/2022,True
VVD,VIVID (VVD),resistance,2022-10-10,2022-11-03,24,2022-07-30,2023-01-14,,True
MBK,MBANK (MBK),vertical_run_up,2022-10-21,2022-11-02,12,2022-09-15,2022-12-08,,True
OPL,ORANGEPL (OPL),rising_wedge,2022-10-20,2022-11-04,15,2022-09-05,2022-12-19,,True
ALG,AIGAMES (ALG),double_bottom,2022-09-30,2022-10-13,13,2022-08-22,2022-11-21,11/8/2022,True
BHW,HANDLOWY (BHW),rising_wedge,2022-10-07,2022-10-24,17,2022-08-17,2022-12-14,11/8/2022,True
TOR,TORPOL (TOR),rising_wedge,2022-09-18,2022-10-19,31,2022-06-17,2023-01-20,,True
GPW,GPW,double_bottom,2022-10-09,2022-10-24,15,2022-08-25,2022-12-08,11/8/2022,True
GPW,GPW,double_bottom,2022-10-05,2022-10-12,7,2022-09-14,2022-11-02,11/8/2022,True
VVD,VIVID (VVD),rising_wedge,2022-10-20,2022-11-03,14,2022-09-08,2022-12-15,11/8/2022,True
SNX,SUNEX (SNX),vertical_run_up,2022-10-16,2022-10-20,4,2022-10-04,2022-11-01,,True
,WIG-GORNIC,vertical_run_up,2022-09-29,2022-10-04,5,2022-09-14,2022-10-19,11/7/2022,False
,WIG-GORNIC,vertical_run_up,2022-09-08,2022-09-12,4,2022-08-27,2022-09-24,11/7/2022,False
TEN,TSGAMES (TEN),double_bottom,2022-10-19,2022-10-25,6,2022-10-01,2022-11-12,11/7/2022,True
LWB,BOGDANKA (LWB),double_bottom,2022-10-03,2022-10-12,9,2022-09-06,2022-11-08,11/7/2022,True
ATT,GRUPAAZOTY (ATT),double_bottom,2022-10-16,2022-10-25,9,2022-09-19,2022-11-21,11/7/2022,True
RNK,RANKPROGR (RNK),double_bottom,2022-09-25,2022-10-12,17,2022-08-05,2022-12-02,11/7/2022,True
RNK,RANKPROGR (RNK),double_bottom,2022-09-29,2022-10-27,28,2022-07-07,2023-01-19,11/7/2022,True
PZU,PZU,double_bottom,2022-10-05,2022-10-12,7,2022-09-14,2022-11-02,11/7/2022,True
RNK,RANKPROGR (RNK),falling_wedge,2022-09-25,2022-10-13,18,2022-08-02,2022-12-06,11/7/2022,True
,WIG-MEDIA,vertical_run_up,2022-10-02,2022-10-06,4,2022-09-20,2022-10-18,11/7/2022,False
RNK,RANKPROGR (RNK),triangle,2022-10-08,2022-10-21,13,2022-08-30,2022-11-29,11/7/2022,True
WPL,WIRTUALNA (WPL),double_bottom,2022-10-25,2022-11-01,7,2022-10-04,2022-11-22,11/7/2022,True
APR,AUTOPARTN (APR),double_bottom,2022-10-05,2022-10-12,7,2022-09-14,2022-11-02,11/7/2022,True
ABS,ASSECOBS (ABS),double_bottom,2022-10-19,2022-10-31,12,2022-09-13,2022-12-06,11/7/2022,True
